,full_name,id,contained_within,country,country_code,geo,name,place_type
663c8601556b7e63,"Columbine Valley, CO",663c8601556b7e63,[],,,"{'type': 'Feature', 'bbox': [-105.047, 39.588529, -105.0246445, 39.611245], 'properties': {}}",,city
a72227adc0e7da25,"Galax, VA",a72227adc0e7da25,[],,,"{'type': 'Feature', 'bbox': [-80.9498769, 36.626245, -80.877282, 36.695055], 'properties': {}}",,city
dea1eac2d7ef8878,"Maryland, USA",dea1eac2d7ef8878,[],,,"{'type': 'Feature', 'bbox': [-79.487651, 37.886607, -74.986286, 39.723622], 'properties': {}}",,admin
0159b42c2f3f2207,"Little River, SC",0159b42c2f3f2207,[],,,"{'type': 'Feature', 'bbox': [-78.712564, 33.834265, -78.581295, 33.895781], 'properties': {}}",,city
c09fcf25417019e8,"Northfield, KY",c09fcf25417019e8,[],,,"{'type': 'Feature', 'bbox': [-85.646425, 38.279473, -85.626322, 38.291952], 'properties': {}}",,city
23ebe811ea93fd41,"Chapel Hill, NC",23ebe811ea93fd41,[],,,"{'type': 'Feature', 'bbox': [-79.0831529, 35.869376, -78.968887, 35.969507], 'properties': {}}",,city
74d460734c3eca69,"Muscle Shoals, AL",74d460734c3eca69,[],,,"{'type': 'Feature', 'bbox': [-87.6806388, 34.7052524, -87.6173621, 34.762527], 'properties': {}}",,city
01a5a4b9098ae238,"Lewis Center, OH",01a5a4b9098ae238,[],,,"{'type': 'Feature', 'bbox': [-83.04024, 40.155625, -82.954609, 40.249168], 'properties': {}}",,city
5e281c17a74c170f,"Jacksonville Beach, FL",5e281c17a74c170f,[],,,"{'type': 'Feature', 'bbox': [-81.429213, 30.252059, -81.3804967, 30.307701], 'properties': {}}",,city
c8022ca5114d7ea9,"Salem, OR",c8022ca5114d7ea9,[],,,"{'type': 'Feature', 'bbox': [-123.122916, 44.853813, -122.935114, 45.016355], 'properties': {}}",,city
07d9f80d71887001,Ballroom A-D Marriott Wardman,07d9f80d71887001,[],,,"{'type': 'Feature', 'bbox': [-77.05537816648476, 38.924015725446274, -77.05537816648476, 38.924015725446274], 'properties': {}}",,poi
a81f9ed24c15d6af,"Grand Rapids, MI",a81f9ed24c15d6af,[],,,"{'type': 'Feature', 'bbox': [-85.751406, 42.883679, -85.530877, 43.029144], 'properties': {}}",,city
8de43ba3f996df05,"Bartlesville, OK",8de43ba3f996df05,[],,,"{'type': 'Feature', 'bbox': [-96.012722, 36.699006, -95.899191, 36.786088], 'properties': {}}",,city
01ae23a274353991,"Emerald Bay, TX",01ae23a274353991,[],,,"{'type': 'Feature', 'bbox': [-95.470293, 32.135167, -95.421165, 32.200693], 'properties': {}}",,city
c03748ea7a3b06c0,"Massapequa Park, NY",c03748ea7a3b06c0,[],,,"{'type': 'Feature', 'bbox': [-73.464521, 40.652099, -73.436512, 40.705188], 'properties': {}}",,city
4201ce45d19aef68,"Spring Lake, NJ",4201ce45d19aef68,[],,,"{'type': 'Feature', 'bbox': [-74.0377136, 40.138139, -74.01542, 40.169047], 'properties': {}}",,city
3605db70c687a01d,"Sioux Falls, SD",3605db70c687a01d,[],,,"{'type': 'Feature', 'bbox': [-96.8395021, 43.465641, -96.622783, 43.616388], 'properties': {}}",,city
07d9e3a6cb083002,Florida Hospital Orlando,07d9e3a6cb083002,[],,,"{'type': 'Feature', 'bbox': [-81.37080287341713, 28.575430531696984, -81.37080287341713, 28.575430531696984], 'properties': {}}",,poi
6817a2a94b64df3f,"Kenwood, OH",6817a2a94b64df3f,[],,,"{'type': 'Feature', 'bbox': [-84.394955, 39.191528, -84.3567011, 39.22516], 'properties': {}}",,city
3018f1dc6d7d4c26,"Rochelle Park, NJ",3018f1dc6d7d4c26,[],,,"{'type': 'Feature', 'bbox': [-74.091226, 40.891769, -74.068846, 40.919778], 'properties': {}}",,city
db6cee8d55fe4a29,"Nashua, NH",db6cee8d55fe4a29,[],,,"{'type': 'Feature', 'bbox': [-71.5749, 42.7000873, -71.4333342, 42.805852], 'properties': {}}",,city
000829b517fc66b2,"Mamaroneck, NY",000829b517fc66b2,[],,,"{'type': 'Feature', 'bbox': [-73.772692, 40.919044, -73.713636, 40.982365], 'properties': {}}",,city
f77b0bf942a40070,"Denton, TX",f77b0bf942a40070,[],,,"{'type': 'Feature', 'bbox': [-97.187543, 33.1289384, -97.041998, 33.276053], 'properties': {}}",,city
50d31ecdad5158be,"Greer, SC",50d31ecdad5158be,[],,,"{'type': 'Feature', 'bbox': [-82.34636, 34.84665, -82.132484, 35.030719], 'properties': {}}",,city
ab2b3353d37b40e6,"El Dorado Hills, CA",ab2b3353d37b40e6,[],,,"{'type': 'Feature', 'bbox': [-121.111768, 38.621986, -121.027263, 38.743729], 'properties': {}}",,city
f95ca607d76de8c6,"San Marcos, TX",f95ca607d76de8c6,[],,,"{'type': 'Feature', 'bbox': [-97.993537, 29.840708, -97.8768464, 29.950505], 'properties': {}}",,city
2526edd24c06e60c,"Missouri, USA",2526edd24c06e60c,[],,,"{'type': 'Feature', 'bbox': [-95.774704, 35.995476, -89.098843, 40.613641], 'properties': {}}",,admin
01bd241973160cac,"Hillsboro, OR",01bd241973160cac,[],,,"{'type': 'Feature', 'bbox': [-123.011705, 45.488124, -122.859355, 45.573434], 'properties': {}}",,city
2d173a2287b56654,"Union City, TN",2d173a2287b56654,[],,,"{'type': 'Feature', 'bbox': [-89.097794, 36.391036, -88.985314, 36.459568], 'properties': {}}",,city
3227bcceb76b6a37,"Naperville, IL",3227bcceb76b6a37,[],,,"{'type': 'Feature', 'bbox': [-88.2595981, 41.6655839, -88.063045, 41.8314084], 'properties': {}}",,city
883ee3f98abb082b,"University Park, FL",883ee3f98abb082b,[],,,"{'type': 'Feature', 'bbox': [-80.3854773, 25.732128, -80.351653, 25.761752], 'properties': {}}",,city
41c331abe42d9969,"Apple Valley, CA",41c331abe42d9969,[],,,"{'type': 'Feature', 'bbox': [-117.2875328, 34.413411, -117.103437, 34.5718427], 'properties': {}}",,city
c74eb0eb4d8a51ed,"Adjuntas, Puerto Rico",c74eb0eb4d8a51ed,[],,,"{'type': 'Feature', 'bbox': [-66.731683, 18.155607, -66.716404, 18.170296], 'properties': {}}",,city
8fa6d7a33b83ef26,"Paradise, NV",8fa6d7a33b83ef26,[],,,"{'type': 'Feature', 'bbox': [-115.2092535, 35.984784, -115.0610763, 36.137145], 'properties': {}}",,city
aa30747001a23f03,"Danville, CA",aa30747001a23f03,[],,,"{'type': 'Feature', 'bbox': [-122.027412, 37.779803, -121.89165, 37.847751], 'properties': {}}",,city
014ee88e779fbf99,"Homer Glen, IL",014ee88e779fbf99,[],,,"{'type': 'Feature', 'bbox': [-87.9789664, 41.5487496, -87.909196, 41.6141448], 'properties': {}}",,city
07d9c9283c484002,Sotheby's,07d9c9283c484002,[],,,"{'type': 'Feature', 'bbox': [-73.95400261596386, 40.76649436504987, -73.95400261596386, 40.76649436504987], 'properties': {}}",,poi
7f5293a53ed3f357,"Patchogue, NY",7f5293a53ed3f357,[],,,"{'type': 'Feature', 'bbox': [-73.037902, 40.746702, -73.003159, 40.77814], 'properties': {}}",,city
879dfee0187b884a,"Westland, MI",879dfee0187b884a,[],,,"{'type': 'Feature', 'bbox': [-83.430458, 42.267434, -83.308978, 42.355177], 'properties': {}}",,city
244a59e8daf055d4,"Corte Madera, CA",244a59e8daf055d4,[],,,"{'type': 'Feature', 'bbox': [-122.53966, 37.906415, -122.485616, 37.941965], 'properties': {}}",,city
07d9e38de7086001,Boston Convention & Exhibition Center,07d9e38de7086001,[],,,"{'type': 'Feature', 'bbox': [-71.04540824890137, 42.346040219825284, -71.04540824890137, 42.346040219825284], 'properties': {}}",,poi
c47efae2a73aef75,"New Brunswick, NJ",c47efae2a73aef75,[],,,"{'type': 'Feature', 'bbox': [-74.489529, 40.467252, -74.39268, 40.509138], 'properties': {}}",,city
bd7c511e9f8bc5da,"Salt Lake City, UT",bd7c511e9f8bc5da,[],,,"{'type': 'Feature', 'bbox': [-112.0383105, 40.6998952, -111.795741, 40.8317151], 'properties': {}}",,city
be3410e825fe4fa4,"Moscow, ID",be3410e825fe4fa4,[],,,"{'type': 'Feature', 'bbox': [-117.039699, 46.710846, -116.961769, 46.758567], 'properties': {}}",,city
dc3747428fa88cab,"Spokane, WA",dc3747428fa88cab,[],,,"{'type': 'Feature', 'bbox': [-117.565226, 47.5742, -117.303868, 47.760676], 'properties': {}}",,city
6149129795138afd,"North Bay Village, FL",6149129795138afd,[],,,"{'type': 'Feature', 'bbox': [-80.160678, 25.843873, -80.145169, 25.85511], 'properties': {}}",,city
d8a409bb33c9355b,"Grosse Pointe Woods, MI",d8a409bb33c9355b,[],,,"{'type': 'Feature', 'bbox': [-82.9231309, 42.4182695, -82.877488, 42.4509608], 'properties': {}}",,city
c64c987193dab2f4,"Islip, NY",c64c987193dab2f4,[],,,"{'type': 'Feature', 'bbox': [-73.243475, 40.705546, -73.19854, 40.763225], 'properties': {}}",,city
6e276f099bcab5b5,"Youngstown, OH",6e276f099bcab5b5,[],,,"{'type': 'Feature', 'bbox': [-80.711161, 41.049898, -80.56792, 41.160644], 'properties': {}}",,city
0fa2e45c48f0ae2a,"Loveland, CO",0fa2e45c48f0ae2a,[],,,"{'type': 'Feature', 'bbox': [-105.176024, 40.3529092, -104.973792, 40.4658383], 'properties': {}}",,city
48ddd956df593fc0,"Orlovista, FL",48ddd956df593fc0,[],,,"{'type': 'Feature', 'bbox': [-81.475973, 28.53214, -81.446957, 28.55261], 'properties': {}}",,city
62ff27569714ddb3,"Edmond, OK",62ff27569714ddb3,[],,,"{'type': 'Feature', 'bbox': [-97.557572, 35.606823, -97.35391, 35.7836212], 'properties': {}}",,city
d1871b0189c27a21,"Warwick, RI",d1871b0189c27a21,[],,,"{'type': 'Feature', 'bbox': [-71.518925, 41.629501, -71.354415, 41.76838], 'properties': {}}",,city
01b1e66962651ec3,"Honey Creek, IN",01b1e66962651ec3,[],,,"{'type': 'Feature', 'bbox': [-87.416298, 39.352794, -87.360539, 39.395386], 'properties': {}}",,city
006bbe08633392ba,"Desert Edge, CA",006bbe08633392ba,[],,,"{'type': 'Feature', 'bbox': [-116.458107, 33.910371, -116.414382, 33.932522], 'properties': {}}",,city
a2c84129f9dcf69f,"San Marcos, CA",a2c84129f9dcf69f,[],,,"{'type': 'Feature', 'bbox': [-117.2301723, 33.0907611, -117.103461, 33.186722], 'properties': {}}",,city
aeca883f15e2aa85,"East Lansing, MI",aeca883f15e2aa85,[],,,"{'type': 'Feature', 'bbox': [-84.515906, 42.704505, -84.447347, 42.788935], 'properties': {}}",,city
5727d936119423c0,"Pembroke Pines, FL",5727d936119423c0,[],,,"{'type': 'Feature', 'bbox': [-80.442683, 25.992486, -80.2133136, 26.0632929], 'properties': {}}",,city
bba15d635574b0b9,"Jollyville, TX",bba15d635574b0b9,[],,,"{'type': 'Feature', 'bbox': [-97.7852511, 30.4407872, -97.718501, 30.473123], 'properties': {}}",,city
259d4fab72f5d95c,"Toms River, NJ",259d4fab72f5d95c,[],,,"{'type': 'Feature', 'bbox': [-74.269909, 39.942803, -74.10616, 40.059877], 'properties': {}}",,city
01d5798f59d51d79,"Anthem, AZ",01d5798f59d51d79,[],,,"{'type': 'Feature', 'bbox': [-112.164272, 33.784511, -112.012981, 33.885193], 'properties': {}}",,city
5b0b1baf24cf0a6a,"Tinley Park, IL",5b0b1baf24cf0a6a,[],,,"{'type': 'Feature', 'bbox': [-87.853527, 41.5278885, -87.742767, 41.604053], 'properties': {}}",,city
0019a3ac7fd41a96,"Lake Delton, WI",0019a3ac7fd41a96,[],,,"{'type': 'Feature', 'bbox': [-89.8185605, 43.5756482, -89.7560772, 43.6157284], 'properties': {}}",,city
01f9c9fd7bb1aa6b,"Athens, GA",01f9c9fd7bb1aa6b,[],,,"{'type': 'Feature', 'bbox': [-83.5218655, 33.877554, -83.277693, 34.035213], 'properties': {}}",,city
df7fd3a3b9eff7ee,"Oregon, USA",df7fd3a3b9eff7ee,[],,,"{'type': 'Feature', 'bbox': [-124.703541, 41.991795, -116.463262, 46.2990779], 'properties': {}}",,admin
19e2bff2e89dc38e,"Murfreesboro, TN",19e2bff2e89dc38e,[],,,"{'type': 'Feature', 'bbox': [-86.505805, 35.751433, -86.313415, 35.943407], 'properties': {}}",,city
07d9e3b797484000,FIU - Roz and Cal Kovens Conference Center,07d9e3b797484000,[],,,"{'type': 'Feature', 'bbox': [-80.1387751111111, 25.907309960010135, -80.1387751111111, 25.907309960010135], 'properties': {}}",,poi
8eb7d0abedc4817b,"Greenville, SC",8eb7d0abedc4817b,[],,,"{'type': 'Feature', 'bbox': [-82.434848, 34.687331, -82.249689, 34.904552], 'properties': {}}",,city
011ee6260843afea,"North Andover, MA",011ee6260843afea,[],,,"{'type': 'Feature', 'bbox': [-71.145979, 42.604079, -71.03389, 42.741253], 'properties': {}}",,city
fe52af1ec31cb540,"Haverhill, MA",fe52af1ec31cb540,[],,,"{'type': 'Feature', 'bbox': [-71.1823619, 42.734289, -71.000439, 42.827267], 'properties': {}}",,city
9979d3480f2d1e45,"Palm Bay, FL",9979d3480f2d1e45,[],,,"{'type': 'Feature', 'bbox': [-80.737408, 27.910056, -80.566228, 28.063838], 'properties': {}}",,city
390600307e9cd236,"Bowling Green, KY",390600307e9cd236,[],,,"{'type': 'Feature', 'bbox': [-86.542319, 36.890907, -86.328698, 37.040435], 'properties': {}}",,city
62619a76134ad05e,"Duluth, MN",62619a76134ad05e,[],,,"{'type': 'Feature', 'bbox': [-92.282745, 46.650616, -91.9629349, 46.8660532], 'properties': {}}",,city
8a6954309b085545,"Alabaster, AL",8a6954309b085545,[],,,"{'type': 'Feature', 'bbox': [-86.878773, 33.169625, -86.782514, 33.271913], 'properties': {}}",,city
012bca3721fb4c4e,"Cumberland, RI",012bca3721fb4c4e,[],,,"{'type': 'Feature', 'bbox': [-71.452348, 41.8932, -71.381201, 42.0185171], 'properties': {}}",,city
25a2096c466b79bf,"Farragut, TN",25a2096c466b79bf,[],,,"{'type': 'Feature', 'bbox': [-84.241116, 35.806025, -84.119998, 35.917782], 'properties': {}}",,city
d2981a0f3d8eddd7,"Dothan, AL",d2981a0f3d8eddd7,[],,,"{'type': 'Feature', 'bbox': [-85.515405, 31.130472, -85.334617, 31.33397], 'properties': {}}",,city
0046bfef79c8e224,"Rio Rancho, NM",0046bfef79c8e224,[],,,"{'type': 'Feature', 'bbox': [-106.7576226, 35.217658, -106.566425, 35.3747081], 'properties': {}}",,city
18df13e4a5a670b5,"North Charleston, SC",18df13e4a5a670b5,[],,,"{'type': 'Feature', 'bbox': [-80.1575903, 32.829336, -79.934288, 32.9995131], 'properties': {}}",,city
5ecbd073f39c00fa,"Hayward, CA",5ecbd073f39c00fa,[],,,"{'type': 'Feature', 'bbox': [-122.160814, 37.592632, -122.010737, 37.689909], 'properties': {}}",,city
00b6a1c7611dcf24,"Connerton, FL",00b6a1c7611dcf24,[],,,"{'type': 'Feature', 'bbox': [-82.520132, 28.251311, -82.4412132, 28.324493], 'properties': {}}",,city
6dd590c61801b09c,"Friendswood, TX",6dd590c61801b09c,[],,,"{'type': 'Feature', 'bbox': [-95.233093, 29.460644, -95.145844, 29.563312], 'properties': {}}",,city
bd73972b51647e05,"Bangor, ME",bd73972b51647e05,[],,,"{'type': 'Feature', 'bbox': [-68.872064, 44.768404, -68.71876, 44.855108], 'properties': {}}",,city
a3d770a00f15bcb1,"Corpus Christi, TX",a3d770a00f15bcb1,[],,,"{'type': 'Feature', 'bbox': [-97.662618, 27.578509, -97.202232, 27.895793], 'properties': {}}",,city
e43fd5ffd4b3a689,"Seymour, IN",e43fd5ffd4b3a689,[],,,"{'type': 'Feature', 'bbox': [-85.9349702, 38.908542, -85.817944, 38.990495], 'properties': {}}",,city
f8f8ee516109ee0e,"Whittier, CA",f8f8ee516109ee0e,[],,,"{'type': 'Feature', 'bbox': [-118.0724243, 33.928201, -117.9652874, 34.023634], 'properties': {}}",,city
d3c4d514e13810f3,"North Bethesda, MD",d3c4d514e13810f3,[],,,"{'type': 'Feature', 'bbox': [-77.155886, 39.0126343, -77.084619, 39.0743035], 'properties': {}}",,city
3f3f6803f117606d,"Lubbock, TX",3f3f6803f117606d,[],,,"{'type': 'Feature', 'bbox': [-102.033765, 33.4471196, -101.760581, 33.693933], 'properties': {}}",,city
dce44ec49eb788f5,"Irving, TX",dce44ec49eb788f5,[],,,"{'type': 'Feature', 'bbox': [-97.034184, 32.771786, -96.888782, 32.956048], 'properties': {}}",,city
6098c1080dfc7af3,"Winter Haven, FL",6098c1080dfc7af3,[],,,"{'type': 'Feature', 'bbox': [-81.770135, 27.939559, -81.6276375, 28.095052], 'properties': {}}",,city
efae765f7537164f,"Norton Shores, MI",efae765f7537164f,[],,,"{'type': 'Feature', 'bbox': [-86.320001, 43.117747, -86.20517, 43.206059], 'properties': {}}",,city
77fcb96a24077038,"Mill Valley, CA",77fcb96a24077038,[],,,"{'type': 'Feature', 'bbox': [-122.577014, 37.8860986, -122.512599, 37.930235], 'properties': {}}",,city
00b4365124f4f12f,"Eagle River, AK",00b4365124f4f12f,[],,,"{'type': 'Feature', 'bbox': [-149.588499, 61.292882, -149.389215, 61.437371], 'properties': {}}",,city
d84a2837f4d13599,"Owings Mills, MD",d84a2837f4d13599,[],,,"{'type': 'Feature', 'bbox': [-76.843666, 39.38247, -76.750777, 39.461505], 'properties': {}}",,city
5280739904d0ef48,"The Woodlands, TX",5280739904d0ef48,[],,,"{'type': 'Feature', 'bbox': [-95.661376, 30.10764, -95.418329, 30.254863], 'properties': {}}",,city
741e9df4d2522275,"Beverly Hills, CA",741e9df4d2522275,[],,,"{'type': 'Feature', 'bbox': [-118.4273439, 34.052559, -118.371934, 34.112434], 'properties': {}}",,city
e5c24c84174dea4d,"Delmar, NY",e5c24c84174dea4d,[],,,"{'type': 'Feature', 'bbox': [-73.893186, 42.567706, -73.765684, 42.648649], 'properties': {}}",,city
d3f378f122d4f4a7,"Cheektowaga, NY",d3f378f122d4f4a7,[],,,"{'type': 'Feature', 'bbox': [-78.799913, 42.863516, -78.6968847, 42.950897], 'properties': {}}",,city
e2fa1e6d23aea554,"Cleveland, MS",e2fa1e6d23aea554,[],,,"{'type': 'Feature', 'bbox': [-90.763071, 33.718281, -90.697661, 33.766135], 'properties': {}}",,city
1853a23eb7615e2d,"Agawam, MA",1853a23eb7615e2d,[],,,"{'type': 'Feature', 'bbox': [-72.710598, 42.03108, -72.584948, 42.102783], 'properties': {}}",,city
64ab889e24887e12,"Collierville, TN",64ab889e24887e12,[],,,"{'type': 'Feature', 'bbox': [-89.7444626, 35.006217, -89.640889, 35.110826], 'properties': {}}",,city
c79eed7858abe65e,"Murphy, MO",c79eed7858abe65e,[],,,"{'type': 'Feature', 'bbox': [-90.529632, 38.437456, -90.423923, 38.541479], 'properties': {}}",,city
003d28304705c42a,"Mandeville, LA",003d28304705c42a,[],,,"{'type': 'Feature', 'bbox': [-90.154712, 30.348341, -90.003767, 30.459998], 'properties': {}}",,city
1496f43fd8a3341f,"Fall River, MA",1496f43fd8a3341f,[],,,"{'type': 'Feature', 'bbox': [-71.195676, 41.603903, -71.101605, 41.7682983], 'properties': {}}",,city
c783883e2edd7454,"West Haven, CT",c783883e2edd7454,[],,,"{'type': 'Feature', 'bbox': [-72.994697, 41.233074, -72.919497, 41.313267], 'properties': {}}",,city
376e6de722d9a691,"Cocoa Beach, FL",376e6de722d9a691,[],,,"{'type': 'Feature', 'bbox': [-80.64362, 28.286581, -80.601732, 28.372031], 'properties': {}}",,city
9d8a608c1895dce3,"Avon, OH",9d8a608c1895dce3,[],,,"{'type': 'Feature', 'bbox': [-82.069227, 41.4183606, -81.969378, 41.47865], 'properties': {}}",,city
1c67f9d9cbae7f69,"Des Moines, IA",1c67f9d9cbae7f69,[],,,"{'type': 'Feature', 'bbox': [-93.709504, 41.501409, -93.503235, 41.6514656], 'properties': {}}",,city
7d563a4149988303,"Caldwell, ID",7d563a4149988303,[],,,"{'type': 'Feature', 'bbox': [-116.713205, 43.590179, -116.593171, 43.69763], 'properties': {}}",,city
11148050237800f2,"Port St Lucie, FL",11148050237800f2,[],,,"{'type': 'Feature', 'bbox': [-80.457446, 27.20569, -80.233079, 27.3958399], 'properties': {}}",,city
2335250557ea3fb4,"Champaign, IL",2335250557ea3fb4,[],,,"{'type': 'Feature', 'bbox': [-88.333161, 40.054674, -88.225277, 40.160295], 'properties': {}}",,city
8a35157e9a5c6983,"Great Neck Estates, NY",8a35157e9a5c6983,[],,,"{'type': 'Feature', 'bbox': [-73.750008, 40.775908, -73.729385, 40.796085], 'properties': {}}",,city
2cce4a9792d2d92e,"Greater Northdale, FL",2cce4a9792d2d92e,[],,,"{'type': 'Feature', 'bbox': [-82.562328, 28.078692, -82.502314, 28.1280586], 'properties': {}}",,city
7ad5ee3bb51bf311,"Lebanon, NH",7ad5ee3bb51bf311,[],,,"{'type': 'Feature', 'bbox': [-72.331133, 43.59427, -72.1688376, 43.691486], 'properties': {}}",,city
3f0085ad1a49fff2,"Kennedy Township, PA",3f0085ad1a49fff2,[],,,"{'type': 'Feature', 'bbox': [-80.126487, 40.451466, -80.074896, 40.503114], 'properties': {}}",,city
0041984014acb103,"Madison, MS",0041984014acb103,[],,,"{'type': 'Feature', 'bbox': [-90.205184, 32.426057, -90.0621661, 32.522579], 'properties': {}}",,city
004968f036f1ed8c,"Wauregan, CT",004968f036f1ed8c,[],,,"{'type': 'Feature', 'bbox': [-71.926701, 41.699383, -71.892902, 41.762137], 'properties': {}}",,city
7356b662670b2c31,"Clifton, NJ",7356b662670b2c31,[],,,"{'type': 'Feature', 'bbox': [-74.1977277, 40.82028, -74.118533, 40.899384], 'properties': {}}",,city
76c1bb41d3de7ff1,"Huntsville, AL",76c1bb41d3de7ff1,[],,,"{'type': 'Feature', 'bbox': [-86.7858813, 34.5784264, -86.4369414, 34.833627], 'properties': {}}",,city
bfadcb4bfcf83cef,"Vincennes, IN",bfadcb4bfcf83cef,[],,,"{'type': 'Feature', 'bbox': [-87.547173, 38.625181, -87.433471, 38.736046], 'properties': {}}",,city
